Investment Banking Name,Country
Faisal Islamic Bank (Sudan),Sudan
Islamic Co-operative Development Bank,Sudan
Saudi Sudanese Bank,Sudan
Erik Penser Bankaktiebolag,Sweden
Lantbrukskredit AB,Sweden
Skogskupan Investments,Sweden
acrevis Bank AG,Switzerland
Appenzeller Kantonalbank,Switzerland
Arab Bank Ltd.,Switzerland
Atica Partners GmbH,Switzerland
Banque B ©n ©dict Hentsch & Cie SA,Switzerland
BHF-Bank (Schweiz) AG,Switzerland
BZ Bank Aktiengesellschaft,Switzerland
Chemgineering Holding AG,Switzerland
Coutts & Co Ltd,Switzerland
deVere Group Limited,Switzerland
Dominick Company AG,Switzerland
goEco Cleantech AG,Switzerland
"Hinduja Bank (Switzerland), Ltd.",Switzerland
Independent Credit View AG,Switzerland
Innobridge SA,Switzerland
INrate AG,Switzerland
Linnem Development Corporation SA,Switzerland
"Mankato Investments AG, Advisory Arm",Switzerland
Marcuard Family Office Ltd.,Switzerland
MIG BANK Ltd.,Switzerland
MoneyPark AG,Switzerland
On Finance SA,Switzerland
Private Client Partners AG,Switzerland
Raiffeisen Schweiz Genossenschaft,Switzerland
responsAbility Social Investments AG,Switzerland
Secquaero Advisors AG,Switzerland
Swiss British Fiduciary Trust Center Ltd.,Switzerland
Swiss Capital Alternative Investments AG,Switzerland
"Union Bancaire Priv ©e, UBP SA",Switzerland
Urner Kantonalbank,Switzerland
VantagePoint Global,Switzerland
Z ºrcher Kantonalbank,Switzerland
Bank Al-Sharq S.A.S,Syria
ANZ Bank (Taiwan) Limited,Taiwan
"Hwashin Security Investment Consultant Co., Ltd.",Taiwan
KGI Securities Co. Ltd.,Taiwan
"Capital Nomura Securities Public Company Limited, Research Division",Thailand
Export-Import Bank Of Thailand,Thailand
"KKTrade Securities Company Limited, Research Division",Thailand
United Overseas Bank (Thai) Public Company Limited,Thailand
Oragroup SA,Togo
First Citizens Holdings Limited,Trinidad
North Africa International Bank,Tunisia
Tunis International Bank,Tunisia
Anadolu Girisim Sermayesi Yatirim Ortakligi A.S.,Turkey
Bankpozitif Kredi ve Kalkinma Bankasi A.S.,Turkey
MBEA Brokerage Services (Uganda) Limited,Uganda
"""Joint Stock Company """"The State Export-Import Bank of Ukraine""""""",Ukraine
"""Joint-Stock Commercial Innovation Bank """"UkrSibbank""""""",Ukraine
"ARTA Investment Partners LLC, Research Division",Ukraine
"Astrum Investment Management, Research Division",Ukraine
Grischenko & Partners Law and Patent Offices,Ukraine
Ilyashev & Partners Law Firm,Ukraine
Joint-stock company Financial company ‚ÄúDekra‚Äù,Ukraine
PJSC Finance Bank,Ukraine
Public Joint Stock Company Bank National Investments,Ukraine
Public Joint Stock Company BTA Bank,Ukraine
Public Joint Stock Company Fortuna-bank,Ukraine
Public Joint Stock Company Joint-Stock Commercial Bank Capital,Ukraine
Public Joint Stock Company Vseukrainskyi Aksionernyi Bank,Ukraine
Public Joint-Stock Company Commercial Bank Khreschatyk,Ukraine
Abu Dhabi Group,United-Arab-Emirates
Acuma Group,United-Arab-Emirates
"Asiya Investments, Research Division",United-Arab-Emirates
"Barclays Bank PLC, United Arab Emirates",United-Arab-Emirates
Dubai Energy,United-Arab-Emirates
Fius Capital Limited,United-Arab-Emirates
Full Circle Investments FZC,United-Arab-Emirates
Gulf Investments Limited,United-Arab-Emirates
NM Investments Limited,United-Arab-Emirates
Rasmala Holdings Limited,United-Arab-Emirates
SOS Recruitment Consultant,United-Arab-Emirates
United Investment Bank Limited,United-Arab-Emirates
Aberforth Split Level Trust plc,United-Kingdom
Abraxus Investments plc,United-Kingdom
Adam & Company plc,United-Kingdom
Aegon UK plc,United-Kingdom
Airevalley Independent Financial Advisors Ltd.,United-Kingdom
Alchemy Wealth Management Ltd.,United-Kingdom
Alltrue Investments plc,United-Kingdom
Almary Green Investments Ltd.,United-Kingdom
Alternate Research (Pvt) Limited,United-Kingdom
Aon Consulting Limited,United-Kingdom
Arbuthnot Latham & Co. Limited,United-Kingdom
Ashby & Nightingale Insurance & Financial Consultants Ltd,United-Kingdom
Astbury Marsden and Partners Limited,United-Kingdom
Atkins Management Consultancy,United-Kingdom
Atkinson Bolton Consulting Limited,United-Kingdom
Attivo Group Limited,United-Kingdom
Auctor Capital Partners Limited,United-Kingdom
Ault Independent Financial Advisers Ltd.,United-Kingdom
Bank Of Scotland plc,United-Kingdom
Barclays Stockbrokers Ltd.,United-Kingdom
Barratt & Cooke Holdings Limited,United-Kingdom
Beacon Wealth Management Ltd,United-Kingdom
Birchwood Investment Management Limited,United-Kingdom
Blacktower Financial Management Limited,United-Kingdom
Blevins Franks Financial Management Limited,United-Kingdom
BNP Paribas Finance Plc,United-Kingdom
Boardwalk Investments Ltd.,United-Kingdom
"Brewin Dolphin Limited, Research Division",United-Kingdom
Broadview Partners Ltd,United-Kingdom
Burns-Anderson PLC,United-Kingdom
Business & Enterprise Group,United-Kingdom
C Hoare & Co,United-Kingdom
Cairneagle Associates LLP,United-Kingdom
Cambridge Corporate Consultants Ltd.,United-Kingdom
Capital Professional Limited,United-Kingdom
Cartlidge Morland Limited,United-Kingdom
Cavanagh Group PLC,United-Kingdom
Cave & Sons Ltd,United-Kingdom
Chadney Bulgin LLP,United-Kingdom
Change Recruitment Group Limited,United-Kingdom
ClearlySo Ltd,United-Kingdom
Client Rapport Limited,United-Kingdom
Codrington Japan,United-Kingdom
Cohesion Investments Limited,United-Kingdom
Commer Group Ltd.,United-Kingdom
Conforto Financial Management Limited,United-Kingdom
Conister Bank Limited,United-Kingdom
Co-operative Bank plc,United-Kingdom
Co-operative Banking Group Limited,United-Kingdom
Dominic Barrow Services Limited,United-Kingdom
DouglasBay Capital plc,United-Kingdom
"Duncan Lawrie Holdings, Ltd.",United-Kingdom
Easby Financial Management Ltd,United-Kingdom
Eclipse Financial Services Limited,United-Kingdom
EEVS Insight Ltd.,United-Kingdom
EGG plc,United-Kingdom
Eidos Partners Holdings Limited,United-Kingdom
Emc Advisory Services Limited,United-Kingdom
Evans Hart Ltd.,United-Kingdom
Evergreen Securities plc,United-Kingdom
Express LIFT Investments Limited,United-Kingdom
Ferry Financial Limited,United-Kingdom
FIM Services Limited,United-Kingdom
Financial Inspirations,United-Kingdom
Forsters LLP,United-Kingdom
Gale Creek Investments Limited,United-Kingdom
Global Green Capacity Limited,United-Kingdom
Global Group (Europe) plc,United-Kingdom
Goddard Perry Consulting Limited,United-Kingdom
Greystone Financial Services Ltd.,United-Kingdom
GSCS Information Services Ltd.,United-Kingdom
Halkin Investments LLP,United-Kingdom
Hammond McNulty Wealth Management Ltd,United-Kingdom
Helm Godfrey Partners Ltd.,United-Kingdom
Hill Martin Limited,United-Kingdom
Howard Wright Ltd.,United-Kingdom
HSBC Bank Plc,United-Kingdom
Hunter Wealth Management Limited,United-Kingdom
Independent Financial Solutions Group Limited,United-Kingdom
Independent Strategy Ltd,United-Kingdom
Ingenious Media plc,United-Kingdom
Insurance Services for Business Ltd.,United-Kingdom
Intelli Partners Limited,United-Kingdom
Intelligent Land Investments (Renewable Energy) Ltd,United-Kingdom
Investec Bank Plc,United-Kingdom
Investit Ltd.,United-Kingdom
Investment Management Holdings plc.,United-Kingdom
Jackson King & Company Ltd.,United-Kingdom
James Hay Partnership,United-Kingdom
Jarvis Investment Management Ltd,United-Kingdom
Jefferies International Limited,United-Kingdom
LEBC Group Ltd.,United-Kingdom
Leopold Joseph Holdings plc,United-Kingdom
Linklaters LLP,United-Kingdom
Lowes Financial Management Limited,United-Kingdom
Ludlow Insurance Services Limited,United-Kingdom
Lupton Fawcett Denison Till,United-Kingdom
Macquarie Capital Funds (Europe) Ltd.,United-Kingdom
"Mako Global Derivatives Executive, LLP",United-Kingdom
Marketstar Investment Management Ltd.,United-Kingdom
Martin Currie Enhanced Income Trust,United-Kingdom
Method Investments & Advisory Limited,United-Kingdom
Mining Investments Resources plc,United-Kingdom
MIPL Group Limited,United-Kingdom
Mitchell Charlesworth LLP,United-Kingdom
Montague Pitman Stockbrokers Limited,United-Kingdom
Morgan Stanley & Co. Limited,United-Kingdom
Morningstar OBSR,United-Kingdom
Mortgages Pensions & Investments Limited,United-Kingdom
NLP Financial Management Limited,United-Kingdom
Novia Financial plc,United-Kingdom
Numerica Group plc,United-Kingdom
NW Brown Group Limited,United-Kingdom
Optiva Securities Limited,United-Kingdom
Oxford Metrica,United-Kingdom
Oxford Risk Research & Analysis Limited,United-Kingdom
Pantheon Financial Limited,United-Kingdom
Paramount Group Limited,United-Kingdom
Parnell Fisher Child & Company Limited,United-Kingdom
Partner Capital Ltd.,United-Kingdom
Peninsula Business Services Ltd.,United-Kingdom
Pershing Limited,United-Kingdom
PFP Group LLP,United-Kingdom
Portfolio Financial Consultancy Ltd.,United-Kingdom
PSFM Limited,United-Kingdom
Quadrant Capital Limited,United-Kingdom
Randstad Care Limited,United-Kingdom
Randstad Financial & Professional Ltd,United-Kingdom
Randstad UK Holding Limited,United-Kingdom
Rea Brothers Group plc,United-Kingdom
Rowanmoor Group plc,United-Kingdom
RPMI Limited,United-Kingdom
Ruegg & Co Limited,United-Kingdom
Sanlam Private Investments Wealth Management (UK) Ltd.,United-Kingdom
Savoy Asset Management Limited,United-Kingdom
Scottish Equitable Plc,United-Kingdom
SFA (Oxford) Limited,United-Kingdom
SG Hambros Bank Limited,United-Kingdom
Shakespeares,United-Kingdom
Shawbrook Bank Limited,United-Kingdom
Sheffield Haworth Ltd,United-Kingdom
Shepherd and Wedderburn Financial Limited,United-Kingdom
Shirebrook Wealth Management Limited,United-Kingdom
Smith Square Partners LLP,United-Kingdom
Solar Energy Partners Limited,United-Kingdom
Sound Financial Management Ltd.,United-Kingdom
Source8,United-Kingdom
Speirs & Jeffrey Limited,United-Kingdom
Standard Chartered Bank,United-Kingdom
Sterling McCall Asset Management Limited,United-Kingdom
Strategis Limited,United-Kingdom
Suffolk Life Group Limited,United-Kingdom
"Sun European Partners, LLP",United-Kingdom
Talis Capital Limited,United-Kingdom
TBO Investments Limited,United-Kingdom
Thames Private Investments LLP,United-Kingdom
The Evolution Group Limited,United-Kingdom
The GAEIA Partnership Ltd.,United-Kingdom
The Timebank (UK) Limited,United-Kingdom
Thomas Eggar LLP,United-Kingdom
Toller Hales & Collcutt,United-Kingdom
Towry Holdings Limited,United-Kingdom
UK Wealth Management Limited,United-Kingdom
Ulster Bank Group,United-Kingdom
UniCredit London Investments Ltd.,United-Kingdom
Verisk Maplecroft,United-Kingdom
Vincos Limited,United-Kingdom
Vision Independent Financial Planning Ltd,United-Kingdom
VouchedFor Limited,United-Kingdom
W&G Investments Plc,United-Kingdom
Warners Solicitors LLP,United-Kingdom
Watkins Oram & Co. Ltd.,United-Kingdom
Wealth Matters Ltd.,United-Kingdom
Web Financial Services Limited,United-Kingdom
Webb Capital plc,United-Kingdom
Witan Jardine Holdings Ltd.,United-Kingdom
Worldwide Financial Planning Limited,United-Kingdom
"1st Century Bank, N.A.",United-States-of-America
1st National Community Bank,United-States-of-America
1st Source Bank Limited,United-States-of-America
"1st United Bancorp, Inc.",United-States-of-America
3C Consulting Corporation,United-States-of-America
"AB Resources, Inc.",United-States-of-America
"Abacus Planning Group, Inc.",United-States-of-America
"Abundant Power Group, LLC",United-States-of-America
"Accume Partners, LLC",United-States-of-America
ACNB Bank,United-States-of-America
"ActiFi, Inc.",United-States-of-America
"Advanced Materials Partners, Inc.",United-States-of-America
"Aegis Capital Management, Inc.",United-States-of-America
"AIG Advisor Group, Inc.",United-States-of-America
"Aite Group, LLC",United-States-of-America
AK Financial Group,United-States-of-America
AKG Advisors LLC,United-States-of-America
"Alerus Financial, National Association",United-States-of-America
Allegheny Bancshares Inc.,United-States-of-America
"Allegheny Investments, Ltd.",United-States-of-America
"Allegiance Capital, Inc.",United-States-of-America
Allen Business Investments,United-States-of-America
"Allen Financial Advisors, Inc.",United-States-of-America
"Alliance Benefit Group Carolinas, LLC",United-States-of-America
Alpine Bank & Trust Co.,United-States-of-America
"ALPS Funds Services, Inc.",United-States-of-America
"Alston & Bird, LLP",United-States-of-America
"AltEnergy, LLC",United-States-of-America
"Alternative Wealth Strategies, Inc.",United-States-of-America
Amalgamated Bank of Chicago,United-States-of-America
Amboy Bank,United-States-of-America
"Amegy Bank, National Association",United-States-of-America
Amegy Corporation,United-States-of-America
American Bank And Trust Company,United-States-of-America
American Bank of St. Paul,United-States-of-America
"American Bank, National Association",United-States-of-America
"American Business Masters & Investments, Inc.",United-States-of-America
"American Economic Planning Group, Inc.",United-States-of-America
American National Bank,United-States-of-America
American National Bank and Trust Company,United-States-of-America
"American Seeds, LLC",United-States-of-America
"American Stock Transfer & Trust Company, LLC",United-States-of-America
American Trust & Savings Bank,United-States-of-America
American Trust Retirement Planning Services,United-States-of-America
"American Wind Capital Company, LLC",United-States-of-America
"America's Center for Foreign Investment, LLC",United-States-of-America
Ameriprise National Trust Bank,United-States-of-America
Ameriprise Retirement Services,United-States-of-America
AMG National Trust Bank,United-States-of-America
Amherst Pierpont Securities LLC,United-States-of-America
Ammonite Resources,United-States-of-America
Amroc Investment Asia Ltd.,United-States-of-America
ANB Bank,United-States-of-America
Androscoggin Savings Bank,United-States-of-America
"Angus Partners, LLC",United-States-of-America
Aon Capital Markets Inc.,United-States-of-America
Apeiron Partners LLC,United-States-of-America
Apicube Inc.,United-States-of-America
"Apollo Aviation Group, LLC",United-States-of-America
Apollo Trust Company,United-States-of-America
Apple River State Bank Inc,United-States-of-America
"ARA Portfolio Management Company, LLC",United-States-of-America
"Archvest Wealth Advisors, Inc.",United-States-of-America
"Ardour Capital Investments, LLC",United-States-of-America
"Ardour Capital Investments, LLC, Research Division",United-States-of-America
"Argo Partners, Inc.",United-States-of-America
Arlen Corporation,United-States-of-America
"Arnerich Massena, Inc.",United-States-of-America
"Arrow Investments, LLC",United-States-of-America
Arrowhead Bank,United-States-of-America
Artisans' Bank,United-States-of-America
"Asset Consulting Group, LLC",United-States-of-America
"Asset Management Group, Inc.",United-States-of-America
"Assurance Investment Management, LLC",United-States-of-America
Astute Diligence LLC,United-States-of-America
"Atlantic Trust Company, N.A.",United-States-of-America
"Auerbach Grayson and Company, LLC, Research Division",United-States-of-America
"Auto Club Trust, FSB",United-States-of-America
"Aztec Group, Inc.",United-States-of-America
BAC Florida Bank,United-States-of-America
Badger Bank,United-States-of-America
Ballard Spahr LLP,United-States-of-America
Ballston Spa National Bank,United-States-of-America
BancFirst,United-States-of-America
"Banco Popular North America, Inc.",United-States-of-America
BancorpSouth Bank,United-States-of-America
Bank First National,United-States-of-America
Bank Of American Fork,United-States-of-America
"Bank of Ann Arbor, Inc.",United-States-of-America
Bank Of Bennington,United-States-of-America
Bank of Cadiz and Trust Company,United-States-of-America
Bank of Cairo and Moberly,United-States-of-America
Bank of Easton,United-States-of-America
"Bank of England (England, AR)",United-States-of-America
Bank of Hawaii,United-States-of-America
"Bank of Manhattan, N.A.",United-States-of-America
Bank of Marin,United-States-of-America
Bank Of Michigan,United-States-of-America
Bank of Montana,United-States-of-America
Bank of New Hampshire,United-States-of-America
Bank of Oklahoma,United-States-of-America
Bank of Prairie du Sac,United-States-of-America
Bank of Stockton,United-States-of-America
Bank of the Cascades,United-States-of-America
Bank of the Orient,United-States-of-America
"Bank of the Sierra, Inc.",United-States-of-America
Bank of the West,United-States-of-America
"Bank of the West, Inc.",United-States-of-America
Bank of Virginia,United-States-of-America
"Bank SNB, National Association",United-States-of-America
"BankChampaign, National Association",United-States-of-America
Bankers' Bank,United-States-of-America
"BankFinancial, F.S.B.",United-States-of-America
Bar Harbor Bank & Trust Company,United-States-of-America
"Barclay Breland Family Office, LLC",United-States-of-America
"Barclay Investments, Inc.",United-States-of-America
"Basis Point Group, LLC",United-States-of-America
Bath Savings Institution,United-States-of-America
Baylake Bank,United-States-of-America
"Baystate Financial, LLC",United-States-of-America
BB Capital Inc.,United-States-of-America
"BDCA Venture Adviser, LLC",United-States-of-America
"Beacon Hill Staffing Group, LLC",United-States-of-America
"Beamonte Investments, Inc.",United-States-of-America
Beartooth Bank,United-States-of-America
Bell State Bank & Trust,United-States-of-America
"Bellatore, LLC",United-States-of-America
"Benefit Consulting Group, Inc.",United-States-of-America
Berkshire Capital Securities LLC,United-States-of-America
"Bernicke & Associates, Ltd.",United-States-of-America
"Berthel Fisher & Company Financial Services, Inc.",United-States-of-America
"Beverly Hills Wealth Management, LLC",United-States-of-America
"BHK Holdings, LLC",United-States-of-America
Bliss Investment Group LLC,United-States-of-America
"Blue Prairie Group, LLC.",United-States-of-America
Blue Ridge Bank and Trust Co.,United-States-of-America
BMO Capital Markets U.S.,United-States-of-America
BMO Financial Corp.,United-States-of-America
BMO Harris Bank National Association,United-States-of-America
BNC National Bank,United-States-of-America
BNY Mellon Managed Investments Inc.,United-States-of-America
"BNY Mellon Performance & Risk Analytics, LLC",United-States-of-America
"BOKF, National Association",United-States-of-America
"Boston Partners Financial Group, LLC",United-States-of-America
Boston Private Bank & Trust Company,United-States-of-America
"Bowen Advisors, Inc.",United-States-of-America
Bremer Financial Corporation,United-States-of-America
Bridgeview Bank Group,United-States-of-America
"Brighton Financial Planning, Inc.",United-States-of-America
Brillhart Heskett Investments,United-States-of-America
Bristol County Savings Bank,United-States-of-America
Broadband Capital Management LLC,United-States-of-America
Broadway National Bank,United-States-of-America
Broker Dealer Financial Services Corp.,United-States-of-America
"Brotman Financial Group, Inc.",United-States-of-America
Brown Brothers Harriman & Co.,United-States-of-America
"Brycap Investments, Inc.",United-States-of-America
"BSN Systems, Inc.",United-States-of-America
"Burdette, Smith & Bish LLC",United-States-of-America
Business Development Corporation of America II,United-States-of-America
"BUYandHOLD, Inc.",United-States-of-America
"CAC, LLC",United-States-of-America
"Cadwalader, Wickersham & Taft LLP",United-States-of-America
Calamos Financial Services LLC,United-States-of-America
California Emerging Technology Fund,United-States-of-America
Callan Associates Inc.,United-States-of-America
"Camarda Wealth Advisory Group, LLLP",United-States-of-America
"Cambridge International Partners, Inc.",United-States-of-America
Cambridge Savings Bank,United-States-of-America
Cambridge Trust Company,United-States-of-America
"Cantella & Co., Inc.",United-States-of-America
"Cape Securities, Inc.",United-States-of-America
"Capital Allocation & Management, Inc.",United-States-of-America
Capitol City Bancshares Inc.,United-States-of-America
Capitol Development Bancorp Limited IV,United-States-of-America
"Capitol Wealth, Inc.",United-States-of-America
Caprock Canyon Investments Inc,United-States-of-America
"Capstone Investments, Research Division",United-States-of-America
Cardinal Bank,United-States-of-America
CARMCO Investments LLC,United-States-of-America
"Carnick & Company, Incorporated",United-States-of-America
"Carter & Carter Financial, Inc.",United-States-of-America
Casimir Capital L.P.,United-States-of-America
"Castle Bank, National Association",United-States-of-America
Catalyst Financial Planning & Investment Management Corporation,United-States-of-America
"CeFO, Inc.",United-States-of-America
"Celent, LLC",United-States-of-America
"Centaurus Financial, Inc.",United-States-of-America
Centier Bank Inc.,United-States-of-America
Central Bank,United-States-of-America
Central National Bank,United-States-of-America
"Central States Capital Markets, LLC",United-States-of-America
Century Bank and Trust,United-States-of-America
Century Bank And Trust Company,United-States-of-America
Century Bank of Georgia,United-States-of-America
"Ceros Financial Services, Inc.",United-States-of-America
Cetera Advisor Networks LLC,United-States-of-America
Chainnovations,United-States-of-America
Channel Trend LC,United-States-of-America
"Charitable Solutions, LLC",United-States-of-America
Charles River Bank,United-States-of-America
CharterBank,United-States-of-America
"ChartMark Investments, Inc.",United-States-of-America
Chemung Canal Trust Company,United-States-of-America
"Cherry, Inc.",United-States-of-America
Chess Financial Corporation,United-States-of-America
Chevy Chase Trust Company,United-States-of-America
Chicopee Savings Bank,United-States-of-America
"Childs Company, LLC",United-States-of-America
"Chiron Financial Group, Inc.",United-States-of-America
"Choi & Burns, LLC",United-States-of-America
"Choice Investments, Inc.",United-States-of-America
"Chuckanut Capital Group, Ltd.",United-States-of-America
Circle Trust Company,United-States-of-America
"Citi Global Transaction Services, Inc.",United-States-of-America
"Citibank, National Association",United-States-of-America
Citizens & Northern Bank Inc.,United-States-of-America
Citizens Bank,United-States-of-America
Citizens Bank,United-States-of-America
"Citizens Bank and Trust (Frostproof, FL)",United-States-of-America
Citizens Bank and Trust Company,United-States-of-America
Citizens Bank and Trust Company,United-States-of-America
"Citizens First Bank, Inc.",United-States-of-America
Citizens Independent Bancorp Inc.,United-States-of-America
Citizens National Bank,United-States-of-America
Citizens State Bank Inc.,United-States-of-America
Citizens Tri-County Bank,United-States-of-America
City Bank Texas,United-States-of-America
City National Bank,United-States-of-America
"CJS Securities, Inc.",United-States-of-America
"Clarity Wealth Advisors, LLC",United-States-of-America
Clayton Bank and Trust,United-States-of-America
Clear Lake Bank and Trust Company,United-States-of-America
"Clear Mountain Bank, Inc.",United-States-of-America
"Cleary Gull, Inc.",United-States-of-America
Clifftop Capital Management LLC,United-States-of-America
"Clover Community Bankshares, Inc.",United-States-of-America
CMS Companies,United-States-of-America
CNB Financial Services Inc.,United-States-of-America
Coconut Grove Bank,United-States-of-America
Cogent Valuation,United-States-of-America
"Cogniplex, Inc.",United-States-of-America
Colchester Partners LLC,United-States-of-America
Collins & Collins Investments,United-States-of-America
Colorado East Bank & Trust,United-States-of-America
Columbia State Bank,United-States-of-America
Commerce Bank,United-States-of-America
"Commerce Bank, National Association",United-States-of-America
"Commercial Bank & Trust Co. (Paris, TN)",United-States-of-America
Commercial Bank & Trust of PA,United-States-of-America
"Commercial Bank of Texas, N.A",United-States-of-America
Commonfund Inc.,United-States-of-America
Commonwealth Bank & Trust Company,United-States-of-America
"Commonwealth Equity Services, Inc.",United-States-of-America
"Community Banc Investments, Inc.",United-States-of-America
"Community Bank, N.A.",United-States-of-America
Community First Inc.,United-States-of-America
Community Guaranty Savings Bank,United-States-of-America
Community National Bancorporation,United-States-of-America
Community National Bank,United-States-of-America
Community National Bank & Trust Of Texas,United-States-of-America
"Community Savings Bank, Edgewood, Iowa",United-States-of-America
Community State Bank,United-States-of-America
CommunityCorp,United-States-of-America
"CommunityOne Bank, National Association",United-States-of-America
Compass Bank,United-States-of-America
"Conifer Investments, LLC",United-States-of-America
Conning & Company,United-States-of-America
"Continuum Global Asset Management, LLC",United-States-of-America
"Convergent Wealth Advisors, LLC",United-States-of-America
Conversion Partners,United-States-of-America
COR Clearing LLC,United-States-of-America
Cornerstone Bank,United-States-of-America
Cornerstone Bank,United-States-of-America
"Cornerstone Financial Advisors, LLC",United-States-of-America
Cornerstone National Bank & Trust Company,United-States-of-America
Country Club Bank,United-States-of-America
"Country Club Trust Company, N.A.",United-States-of-America
"CP Capital Group, LLC",United-States-of-America
CPM Group,United-States-of-America
Creative Global Investments LLC,United-States-of-America
"Creative Global Investments LLC, Research Division",United-States-of-America
"Crossroads Bank (Wabash, IN)",United-States-of-America
Csenge Advisory Group LLC,United-States-of-America
CSIG Holding Company,United-States-of-America
Cumberland County Bank,United-States-of-America
"CUX, Inc.",United-States-of-America
Cygni Investments Inc.,United-States-of-America
D. L. Evans Bank,United-States-of-America
"D.S. Wolf Group International, LLC",United-States-of-America
Davenport & Company LLC,United-States-of-America
"DD & SF Investments, Inc.",United-States-of-America
"DDA & Company, LLC",United-States-of-America
Dedham Institution for Savings Inc.,United-States-of-America
Delaware Place Bank,United-States-of-America
"Denver Investments, Research Division",United-States-of-America
Detwiler Fenton & Co.,United-States-of-America
"Distributed Capital Group, Inc.",United-States-of-America
"Diversified Financial Concepts, Inc.",United-States-of-America
Diversified Futures Trust I,United-States-of-America
"DNB First, National Association",United-States-of-America
"Dominion Capital Management, Inc.",United-States-of-America
Dougherty Financial Group LLC,United-States-of-America
DSIL Investment Services LLC,United-States-of-America
Dubuque Bank & Trust Company,United-States-of-America
Dunham Trust Company,United-States-of-America
"E.K. Riley Investments, LLC",United-States-of-America
"Eagle One Investments, LLC",United-States-of-America
"East Coast Group Investments, Inc.",United-States-of-America
Eastern Bank,United-States-of-America
Eastern Bank Corporation,United-States-of-America
Easton Bancorp Inc.,United-States-of-America
"eChapman, Inc.",United-States-of-America
"Eclipse Bank, Inc.",United-States-of-America
Edmarc Investments,United-States-of-America
"Edward D. Jones & Co., L.P.",United-States-of-America
EFG Capital International Corp.,United-States-of-America
"Ehlers & Associates, Inc.",United-States-of-America
"eMap International, LLC",United-States-of-America
"Empire Advisory Group, Inc.",United-States-of-America
EnCap Energy Advisors LLC,United-States-of-America
Enterprise Bank & Trust,United-States-of-America
"Enterprise Bank and Trust Company, Inc.",United-States-of-America
Ephrata National Bank,United-States-of-America
"Equity Bank, N.A.",United-States-of-America
Equity Institutional Company,United-States-of-America
"Equity Research Online, Inc.",United-States-of-America
Equity Trust Company,United-States-of-America
"EquityZen, LLC",United-States-of-America
"Ernst Capital Securities, LLC",United-States-of-America
ESSA Bank & Trust,United-States-of-America
Essex Bank,United-States-of-America
EurOrient Investment Banking Group,United-States-of-America
"Evercore Trust Company, N.A.",United-States-of-America
"Executive Business Brokers, Inc.",United-States-of-America
"ExperienceLab, Inc.",United-States-of-America
"Extraco Banks, N.A.",United-States-of-America
F&M Bank,United-States-of-America
Fairport Savings Bank,United-States-of-America
Fallbrook Capital Securities Corporation,United-States-of-America
"Farmers & Merchants State Bank (Waterloo, WI)",United-States-of-America
Farmers Bank & Capital Trust Company,United-States-of-America
"Farmers Savings Bank (Marshalltown, IA)",United-States-of-America
Farmers State Bank,United-States-of-America
"FCN Bank, National Association",United-States-of-America
"Fennemore Craig, P.C.",United-States-of-America
"Fetterman Investments, Inc.",United-States-of-America
"FGBC Bancshares, Inc.",United-States-of-America
Fidelity Bank,United-States-of-America
Fidelity Brokerage Services LLC,United-States-of-America
Fidelity Capital Markets,United-States-of-America
Fidelity Co-operative Bank,United-States-of-America
Fidelity Institutional Retirement Services Company,United-States-of-America
"Fiduciary Capital Management, Inc.",United-States-of-America
Finance Scholars Group,United-States-of-America
"Financo, Inc.",United-States-of-America
"Finix Professional Services, LLC",United-States-of-America
First American Bank,United-States-of-America
First American Bank,United-States-of-America
First American Bank and Trust,United-States-of-America
First American Bank Corporation,United-States-of-America
"First Bank (Clewiston, FL)",United-States-of-America
"First Bank (Ketchikan, AK)",United-States-of-America
"First Bank Richmond, National Association",United-States-of-America
"First Command Financial Planning, Inc.",United-States-of-America
First Community Bank,United-States-of-America
First Cornerstone Bank,United-States-of-America
First Dakota National Bank,United-States-of-America
First Federal Savings Bank of Champaign Urbana,United-States-of-America
"First Federal Savings Bank Of Elizabethtown, Inc.",United-States-of-America
"First Financial Bank (Abilene, TX)",United-States-of-America
First Financial Holdings Inc.,United-States-of-America
"First Financial Strategies, LLC",United-States-of-America
First Financial Trust NA,United-States-of-America
"First Guaranty Bancshares, Inc.",United-States-of-America
First Hawaiian Bank,United-States-of-America
"First Hope Bank, A National Banking Association",United-States-of-America
First Investors Corporation,United-States-of-America
First Keystone Community Bank,United-States-of-America
"First Manhattan Co., Research Division",United-States-of-America
First Mariner Bank,United-States-of-America
First Midwest Bank of Poplar Bluff,United-States-of-America
First National Bank,United-States-of-America
First National Bank,United-States-of-America
"First National Bank (Lenoir City, TN)",United-States-of-America
First National Bank In Howell,United-States-of-America
First National Bank in Port Lavaca,United-States-of-America
First National Bank of Brookfield,United-States-of-America
First National Bank of Fort Smith,United-States-of-America
First National Bank of Griffin,United-States-of-America
First National Bank of McConnelsville,United-States-of-America
First National Bank of Mcminnville,United-States-of-America
"First National Bank of Omaha, Inc.",United-States-of-America
First National Bank of Santa Fe,United-States-of-America
First National Bank of South Miami,United-States-of-America
"First Niagara Bank, National Association",United-States-of-America
First Premier Bank,United-States-of-America
First Priority Financial Corp.,United-States-of-America
First Reliance Bank,United-States-of-America
First Savings Bank Of Perkasie,United-States-of-America
"First Savings Bank, F.S.B. (Clarksville, IN)",United-States-of-America
First State Bank,United-States-of-America
