Investment Banking Name,Country
Mercantile Bank Holdings Ltd.,South-Africa
Mercantile Bank Limited,South-Africa
Njapa,South-Africa
Nokusa Engineering Informatics (Pty) Ltd.,South-Africa
Peoples Mortgage Limited,South-Africa
Pick 'n Pay Go Banking,South-Africa
SAB&T Ubuntu Holdings Limited,South-Africa
Taquanta Investment Holdings Limited,South-Africa
The South African Bank of Athens Limited,South-Africa
TransUnion Credit Bureau (Pty) Ltd.,South-Africa
Ubank Limited,South-Africa
WIZZIT Bank,South-Africa
Citibank Korea Inc.,South-Korea
"Dongbu Savings Bank Co., Ltd.",South-Korea
Hana Bank,South-Korea
HSBC Korea Ltd.,South-Korea
Jeonbuk Bank,South-Korea
KPMG Samjong Accounting Corporation,South-Korea
Master Trend Co. Ltd.,South-Korea
SBI Savings Bank Inc.,South-Korea
Standard Chartered First Fund Services Korea Limited,South-Korea
Tomato Savings Bank,South-Korea
W mutual savings bank Co Ltd.,South-Korea
"Abanca Corporaci  n Bancaria, S.A.",Spain
"Asesor  a Bieito, S.L.",Spain
Atlas Capital Patrimonio SL,Spain
Banca Pueyo S.A.,Spain
"Banco Caixa Geral, S.A.",Spain
"Banco CAM, S.A.U.",Spain
Banco de Valencia SA,Spain
Banco Etcheverria SA,Spain
"Banco Gallego, S.A.",Spain
"Banco Mare Nostrum, S.A.",Spain
"Bankoa, S.A.",Spain
"Caixa de Aforros de Galicia, Vigo, Ourense e Pontevedra",Spain
"Caixa d'Estalvis de Catalunya, Tarragona i Manresa",Spain
Caixa d'Estavils Laietana S.A.,Spain
Caja de Ahorros de La Rioja,Spain
Caja De Ahorros De Murcia,Spain
Caja de Ahorros Municipal de Burgos,Spain
Caja de Ahorros y Monte de Piedad de Extremadura,Spain
Caja General De Ahorros De Canarias,Spain
"Caja Rural De Castilla-La Mancha, Sociedad Cooperativa De Credito",Spain
CajaSur Banco S.A.U.,Spain
"Catalunya Banc, S.A.",Spain
"Credit Valencia, Caja Rural C.C.V.",Spain
EVO Banco,Spain
"HR Access Solutions Spain, S.L.",Spain
Ibercaja Banco S.A.U.,Spain
"Pricewaterhousecoopers Auditores, S.L.",Spain
RM Partners S.C.P.,Spain
"Unicaja Banco, S.A.",Spain
MBSL Savings Bank Limited,Sri-Lanka
People's Bank,Sri-Lanka
Bank Of Khartoum,Sudan
Tadamon Islamic Bank,Sudan
United Capital Bank,Sudan
Nedbank Swaziland Ltd.,Swaziland
Academic Search International AB,Sweden
Ekonomikonsult Islinge KB,Sweden
FOREX Bank AB,Sweden
Ikano Bank AB (publ),Sweden
KGH Customs AB,Sweden
KGH Customs Services AB,Sweden
L §nsf  rs §kringar Bank AB (publ),Sweden
Matrisen AB,Sweden
Mercuri International Group AB,Sweden
Moderna Finance AB,Sweden
NFS Group AB,Sweden
Nordnet Bank AB,Sweden
PBK Outsourcing AB,Sweden
SBAB Bank AB (publ),Sweden
Skandiabanken Aktiebolag (publ),Sweden
Aargauische Kantonalbank,Switzerland
AKB Privatbank Z ºrich AG,Switzerland
AP Anlage & Privatbank AG,Switzerland
Banca Popolare di Sondrio (SUISSE) SA,Switzerland
Bank Gutenberg AG,Switzerland
Bank Julius B §r & Co. AG,Switzerland
Bank Morgan Stanley AG,Switzerland
Banque Cantonale de Fribourg,Switzerland
Banque de Commerce et de Placements SA,Switzerland
Banque de D ©p ¥ts et de Gestion SA,Switzerland
BSI SA,Switzerland
Caisse d'Epargne de Siviriez SA,Switzerland
CBH Compagnie Bancaire Helv ©tique SA,Switzerland
Complementa Investment-Controlling AG,Switzerland
Coresco AG,Switzerland
Corn ®r Banca SA,Switzerland
"EFG Private Bank, Geneva",Switzerland
Ferrier and Partners,Switzerland
Frey Family Office AG,Switzerland
GE Capital Swiss Funding AG,Switzerland
Geneva Wealth Capital Management SA,Switzerland
Gestibroker Consulting and Financial Management S.A.,Switzerland
Hoffmann & Co AG,Switzerland
Interhold AG,Switzerland
Investec Bank (Switzerland) AG,Switzerland
Mazars SA,Switzerland
MDR Advisory Group SA,Switzerland
Migros Bank AG,Switzerland
Neue Aargauer Bank AG,Switzerland
"Rossier, Mari & Associates Ltd.",Switzerland
Schaffhauser Kantonalbank,Switzerland
VP BANK (Schweiz) AG,Switzerland
Bank of Jordan Syria,Syria
Syria Gulf Bank,Syria
Bank of Taiwan,Taiwan
"COTA Commercial Bank Co., Ltd.",Taiwan
"CTBC Bank Co., Ltd.",Taiwan
DBS Bank (Taiwan) Ltd,Taiwan
"Dinkum & Co., CPAs",Taiwan
"Taipei Fubon Commercial Bank Co., Ltd.",Taiwan
Taiwan Shin Kong Commercial Bank Company Ltd.,Taiwan
OJSC Agroinvestbank,Tajikistan
OJSC Tojiksodirotbonk,Tajikistan
AccessBank Tanzania Ltd,Tanzania
Akiba Commercial Bank (Tanzania) Limited,Tanzania
Exim Bank (Tanzania) Limited,Tanzania
Mkombozi Commercial Bank Plc,Tanzania
Mwanga Community Bank Limited,Tanzania
National Bank of Commerce Limited,Tanzania
Savings & Finance Commercial Bank Limited,Tanzania
Tanzania Postal Bank Limited,Tanzania
Bank for Agriculture and Agricultural Cooperatives,Thailand
Industrial And Commercial Bank Of China (Thai) Public Company Limited,Thailand
Standard Chartered Bank (Thai) Public Company Limited,Thailand
Thai Credit Retail Bank Public Company Limited,Thailand
Thailand Securities Depository Co. Ltd.,Thailand
Ecobank Togo S.A.,Togo
Tonga Development Bank,Tonga
Anadolubank A.S,Turkey
Bank Mellat Turkey,Turkey
Fibabanka A.S.,Turkey
ING Bank Anonim Sirketi,Turkey
Turkish Bank A.S.,Turkey
Turkish Bank Ltd.,Turkey
Turkiye Finans Katilim Bankasi A.S.,Turkey
Turkland Bank Anonim Sirketi,Turkey
Bank of Africa Uganda Limited,Uganda
Barclays Bank of Uganda Limited,Uganda
Crane Bank Ltd.,Uganda
Global Trust Bank (U) Ltd.,Uganda
Orient Bank Ltd.,Uganda
"""JSC """"EUROGASBANK""""""",Ukraine
"""PJSC """"DV BANK""""""",Ukraine
"""Public Joint Stock Company """"First Ukrainian International Bank""""""",Ukraine
Commercial Bank FINANCIAL INITIATIVE PC,Ukraine
Diamantbank PJSC,Ukraine
Dnister Bank,Ukraine
Joint-Stock Bank Factorial-Bank,Ukraine
JSC Commercial Industrial Bank,Ukraine
JSCB Investbank,Ukraine
OJSC Akkordbank,Ukraine
PJSC Bank of Cyprus,Ukraine
PJSC Credit Agricole Bank,Ukraine
PJSC Creditwest Bank,Ukraine
PJSC Integral-Bank,Ukraine
PJSC Legbank,Ukraine
PT Platinum Public Limited,Ukraine
Public Joint - Stock Company Commercial Bank Pivdenkombank,Ukraine
Public Joint Stock Company Alfa-Bank (Ukraine),Ukraine
Public Joint Stock Company City Commerce Bank,Ukraine
Public Joint Stock Company Commercial Bank PrivatBank,Ukraine
Public Joint Stock Company Joint Stock Bank Express Bank,Ukraine
Public Joint Stock Company Joint Stock Bank Radabank,Ukraine
Public Joint Stock Company Kreditprombank,Ukraine
Public Joint Stock Company OTP Bank,Ukraine
Public joint stock company ProCredit Bank,Ukraine
Public Joint Stock Company Universal Bank,Ukraine
Public Joint-Stock Company Bank Golden Gate,Ukraine
Subsidiary Bank Sberbank Of Russia Public Joint-Stock Company,Ukraine
Ukoopspilka Joint Stock Bank PJSC,Ukraine
VS Bank,Ukraine
Zlatobank Joint-Stock Company,Ukraine
ADCB Meethaq,United-Arab-Emirates
Al Hilal Bank PJSC,United-Arab-Emirates
Al Ramz Securities LLC.,United-Arab-Emirates
Arab Bank for Investment and Foreign Trade PJSC,United-Arab-Emirates
"Bayt.com, Inc.",United-Arab-Emirates
Deloitte & Touche (M.E.),United-Arab-Emirates
Dubai Financial Brokerage LLC,United-Arab-Emirates
Horwath MAK International Consulting,United-Arab-Emirates
HSBC Amanah,United-Arab-Emirates
Index Securities L.L.C.,United-Arab-Emirates
"KPMG, UAE",United-Arab-Emirates
Mashreq Al Islami,United-Arab-Emirates
National Bank of Fujairah PSC,United-Arab-Emirates
"Noor Financial Services, LLC",United-Arab-Emirates
"Standard Chartered Bank, UAE",United-Arab-Emirates
Thomas Klein Intl.,United-Arab-Emirates
Wilson Learning FZ LLC,United-Arab-Emirates
Abbey National Treasury Services plc,United-Kingdom
Access Training Limited,United-Kingdom
Accountancy Matters UK Limited,United-Kingdom
Adept Professional Services Ltd,United-Kingdom
ADSI Limited,United-Kingdom
Affinity Solutions Limited,United-Kingdom
AGM Partners LLP,United-Kingdom
AHL Management Limited,United-Kingdom
Airdrie Savings Bank Limited,United-Kingdom
Alliance & Leicester Commercial Bank plc,United-Kingdom
Alliance & Leicester International Limited,United-Kingdom
Alpari (UK) Limited,United-Kingdom
Amalgamated Metal Trading Limited,United-Kingdom
Arlingclose Limited,United-Kingdom
Ballard Campbell & Partners Limited,United-Kingdom
"Bank Of Baroda, London",United-Kingdom
Bank of Ireland (I.O.M.) Limited,United-Kingdom
Bank of Ireland (UK) plc,United-Kingdom
Best Foot Forward Limited,United-Kingdom
Bidwells LLP,United-Kingdom
Blackbook Sports,United-Kingdom
Blick Rothenberg,United-Kingdom
Blue Eskimo Solutions Limited,United-Kingdom
Brightwork Ltd.,United-Kingdom
British Arab Commercial Bank Public Limited Company,United-Kingdom
BSVA Limited,United-Kingdom
BWA (Insurance Services) Ltd.,United-Kingdom
C.J. Garland & Co. Ltd.,United-Kingdom
Canara Bank,United-Kingdom
Capita Employee Benefits (Consulting) Limited,United-Kingdom
Carter Backer Winter LLP,United-Kingdom
Cartwright Group Limited,United-Kingdom
Charles Taylor Insurance Services,United-Kingdom
Clydesdale Bank PLC,United-Kingdom
Cobalt Consulting (UK) Limited,United-Kingdom
Concept Staffing Ltd.,United-Kingdom
Condie & Co.,United-Kingdom
Cowgill Holloway LLP,United-Kingdom
Crisp Group Limited,United-Kingdom
Critchleys,United-Kingdom
Crowe Clark Whitehill LLP,United-Kingdom
Delta Partnership Solutions Limited,United-Kingdom
Driver Hire Group Services Ltd,United-Kingdom
Duncan Sheard Glass,United-Kingdom
ECHM Group Ltd.,United-Kingdom
Ecovis Wingrave Yeats,United-Kingdom
Edwards & Co.,United-Kingdom
Ekwienox Ltd.,United-Kingdom
Enable Independent Ltd,United-Kingdom
Enhanced Financial Solutions Ltd.,United-Kingdom
Ensign Pensions Administration Limited,United-Kingdom
Ensors Chartered Accountants,United-Kingdom
EQ Chartered Accountants,United-Kingdom
Equiniti Limited,United-Kingdom
Essentially Professional Services Limited,United-Kingdom
Europe Arab Bank plc,United-Kingdom
Evenbase Recruitment Ltd,United-Kingdom
Exclusive Ltd,United-Kingdom
Exeter Investment Group plc,United-Kingdom
Experian Limited,United-Kingdom
FBN Bank (UK) Limited,United-Kingdom
Financial Jobs Online Limited,United-Kingdom
First Equity Ltd.,United-Kingdom
"Ford Campbell, Accounting Arm",United-Kingdom
Galileo Fund Services Limited,United-Kingdom
Gemini Search Ltd,United-Kingdom
Gemserv Limited,United-Kingdom
Ghana International Bank Public Limited Company,United-Kingdom
Glazers Chartered Accountants,United-Kingdom
Glenigan Limited,United-Kingdom
Global Marketing Consultants Ltd.,United-Kingdom
Goodman Masson Recruitment Services Limited,United-Kingdom
Governor Finance Limited,United-Kingdom
Grant Thornton International Ltd.,United-Kingdom
Halifax Limited,United-Kingdom
Hargreave Hale Limited,United-Kingdom
Hart Financial Consultancy Limited,United-Kingdom
Havelock Hunter Stockbrokers Ltd,United-Kingdom
HBOS plc,United-Kingdom
Hillier Hopkins LLP,United-Kingdom
HLB Vantis Audit plc,United-Kingdom
Horwath and Co.,United-Kingdom
Horwood Neill Holmes LLP,United-Kingdom
HW Chartered Accountants,United-Kingdom
ICBC (London) plc,United-Kingdom
ICICI Bank UK PLC,United-Kingdom
IMA Enterprises Ltd.,United-Kingdom
Improved Financial Solutions Limited,United-Kingdom
Inaltus Ltd.,United-Kingdom
InBiz Limited,United-Kingdom
Independent Contractor Services Limited,United-Kingdom
Inspectorate International Ltd.,United-Kingdom
Intelligent Processing Solutions Ltd.,United-Kingdom
Investment Quorum Limited,United-Kingdom
Islamic Bank of Britain plc,United-Kingdom
Isle of Man Bank Ltd.,United-Kingdom
James Sharp & Co.,United-Kingdom
Jobsfinancial,United-Kingdom
Johnson Fleming Ltd,United-Kingdom
Jordan International Bank PLC,United-Kingdom
Julian Hodge Bank Limited,United-Kingdom
Kingston Smith Association Management Ltd,United-Kingdom
Knights Lowe Chartered Accountants,United-Kingdom
Kreston International Limited,United-Kingdom
Leonard Curtis & Co.,United-Kingdom
"Louis Capital Markets UK, LLP",United-Kingdom
Lovewell Blake,United-Kingdom
Macfarlane Gray Group,United-Kingdom
Manpower UK Limited,United-Kingdom
Mark Holt & Co.,United-Kingdom
Maven Partners Ltd,United-Kingdom
MDM Associates Limited,United-Kingdom
Metro Bank PLC,United-Kingdom
Mitchell Gordon,United-Kingdom
Morgan Clarke Consulting Ltd,United-Kingdom
Mortimer Spinks Limited,United-Kingdom
Murphy Salisbury,United-Kingdom
N M Rothschild & Sons Limited,United-Kingdom
National Bank Of Egypt (Uk) Ltd,United-Kingdom
Natural Selection,United-Kingdom
Newport and Gwent Enterprise,United-Kingdom
Nicholson International Limited,United-Kingdom
Northern Bank Ltd.,United-Kingdom
Northern Recruitment Group Limited,United-Kingdom
Now Recruitment,United-Kingdom
NRL Group Ltd,United-Kingdom
Nurture People Ltd.,United-Kingdom
Origin Financial Limited,United-Kingdom
Outsauce Holdings Limited,United-Kingdom
Parasol Limited,United-Kingdom
Perperitus Ltd,United-Kingdom
Persia International Bank Plc,United-Kingdom
Perspective Financial Management Limited,United-Kingdom
PKF (UK) LLP,United-Kingdom
PricewaterhouseCoopers International Limited,United-Kingdom
Punjab National Bank (International) Limited,United-Kingdom
Rawlinson & Hunter,United-Kingdom
Rees Pollock,United-Kingdom
Reliance Bank Limited,United-Kingdom
Richman Gordons Management Consultancy Practice Limited,United-Kingdom
RMT Accountants & Business Advisors Ltd,United-Kingdom
Robert Half Ltd.,United-Kingdom
Rowlands Chartered Accountants Limited,United-Kingdom
Russell Ulyatt Financial Services Limited,United-Kingdom
Rutherford Wilkinson Plc,United-Kingdom
Santander UK plc,United-Kingdom
Scottish Widows Bank plc,United-Kingdom
Scottish Widows Group Limited,United-Kingdom
Silent Edge Limited,United-Kingdom
Simon Holdings plc.,United-Kingdom
Smith & Williamson Limited,United-Kingdom
Spofforths LLP,United-Kingdom
Staffing 360 Solutions (UK) Limited,United-Kingdom
StockAcademy Ltd,United-Kingdom
SustainAbility Ltd.,United-Kingdom
"Syndicate Bank, London Branch",United-Kingdom
Systech Group Limited,United-Kingdom
Tait Walker LLP,United-Kingdom
Talos Securities Ltd.,United-Kingdom
TD Direct Investing (Europe) Limited,United-Kingdom
Tesco Personal Finance plc,United-Kingdom
The Arizona Group Limited,United-Kingdom
The Consulting Consortium Ltd.,United-Kingdom
The Norton Practice,United-Kingdom
The Royal Bank Of Scotland plc,United-Kingdom
The Share Centre Limited,United-Kingdom
The Taylor Cocks Partnership Limited,United-Kingdom
The Vinden Partnership Limited,United-Kingdom
Thistle Accounting Services Ltd.,United-Kingdom
Title Research Limited,United-Kingdom
Tungsten Bank,United-Kingdom
Turkish Bank (UK) Limited,United-Kingdom
UK Work Permits Limited,United-Kingdom
United Trust Bank Limited,United-Kingdom
Unity Trust Bank PLC,United-Kingdom
Venners Ltd,United-Kingdom
Vicap Limited,United-Kingdom
Volt Europe Limited,United-Kingdom
Wave (No.1) Limited,United-Kingdom
Web Recruit Limited,United-Kingdom
Westerby Trustee Services Ltd,United-Kingdom
Whinney Murray And Company,United-Kingdom
Whitechurch Securities Ltd.,United-Kingdom
Wilkins Kennedy LLP,United-Kingdom
Wilson Partners Limited,United-Kingdom
WT Partnership International Limited,United-Kingdom
Xafinity Consulting Limited,United-Kingdom
1st Advantage Bank,United-States-of-America
1st Bank & Trust,United-States-of-America
1st Bank Yuma,United-States-of-America
1st Cameron State Bank,United-States-of-America
1st Enterprise Bank,United-States-of-America
1st Financial Bank USA,United-States-of-America
1st Manatee Bank,United-States-of-America
1st National Bank,United-States-of-America
1st National Bank of Scotia,United-States-of-America
1st National Bank of South Florida,United-States-of-America
1st Security Bank Of Washington,United-States-of-America
1st State Bank,United-States-of-America
1ST Summit Bank,United-States-of-America
"1st Trust Bank, Inc.",United-States-of-America
1st United Bank,United-States-of-America
21st Century Bank,United-States-of-America
"24 Seven, Inc.",United-States-of-America
4 Point Lake L.L.C.,United-States-of-America
"6FigureJobs.com, Inc.",United-States-of-America
"A Plus Benefits, Inc.",United-States-of-America
A.J. Smith Federal Savings Bank,United-States-of-America
A2Q2 Corporation,United-States-of-America
Aaron Stein CPA,United-States-of-America
Aarons Grant & Habif LLC,United-States-of-America
Ab&t National Bank,United-States-of-America
Abacus Corporation,United-States-of-America
Abbybank,United-States-of-America
"ABCO Payroll Services, Inc.",United-States-of-America
"Abdo, Eick & Meyers, LLP",United-States-of-America
"Abeln, Magy, Underberg & Associates, Inc.",United-States-of-America
"Abington Bank, Inc.",United-States-of-America
Ablest Inc.,United-States-of-America
"ABN AMRO, Inc.",United-States-of-America
"ABQ Energy Group, Ltd.",United-States-of-America
AC Lion,United-States-of-America
"Academy Bank, N.A.",United-States-of-America
"Acadian Consulting Group, LLC",United-States-of-America
"Accelerated Receivables Management, Ltd.",United-States-of-America
"Accenture Finance Solutions, Inc.",United-States-of-America
ACCESS Bank,United-States-of-America
AccessBank Texas,United-States-of-America
"Acclaim Benefits, LLC",United-States-of-America
Acclivus Corporation,United-States-of-America
"Accountants 4 Contract, Inc.",United-States-of-America
"Accountemps, Inc.",United-States-of-America
Accounting Jobs Today,United-States-of-America
"Accounting Management Solutions, Inc.",United-States-of-America
"Accounting Principals, Inc.",United-States-of-America
"Accretive Solutions, Inc.",United-States-of-America
"AccruePartners, Inc.",United-States-of-America
Ace Payroll Services Inc.,United-States-of-America
Ackley State Bank,United-States-of-America
"Acsys, Inc.",United-States-of-America
"Acumen Fiscal Agent, LLC",United-States-of-America
"Adams & Petersen, CPAs LLC",United-States-of-America
Adams Bank & Trust LLC,United-States-of-America
Adams Community Bank,United-States-of-America
Adams Dairy Bank,United-States-of-America
"Adams Harris, Inc.",United-States-of-America
Adams State Bank,United-States-of-America
"Adamy + Company, P.C.",United-States-of-America
"Addison Group, LLC",United-States-of-America
Adelman Katz & Mond LLP,United-States-of-America
Adirondack Bank,United-States-of-America
Adler Drobny Fischer,United-States-of-America
"Administrative Systems, Inc.",United-States-of-America
Admirals Bank,United-States-of-America
Adrian Bank,United-States-of-America
Adrian State Bank,United-States-of-America
"Advaion, LLC",United-States-of-America
"Advanced Funding Solutions, LLC",United-States-of-America
"Advanced Learning Centers, Inc.",United-States-of-America
Advantage Bank,United-States-of-America
Advantage Bank,United-States-of-America
"Advantage One Tax Consulting, Inc.",United-States-of-America
"Advantage Payroll Services, Inc.",United-States-of-America
"Advantage Placements, Inc.",United-States-of-America
"Aebig & Johnson Business Resolutions, LLC",United-States-of-America
"Aero Financial, Inc.",United-States-of-America
Aerotek Inc.,United-States-of-America
Affiliated Bank,United-States-of-America
Ahearn- Jasco & Co.,United-States-of-America
"Ahuja & Clark, LLP",United-States-of-America
AimBank,United-States-of-America
Akin Doherty Klein & Feuge PC,United-States-of-America
Alamerica Bank,United-States-of-America
Alamosa State Bank,United-States-of-America
"Albany Bank and Trust Company, N.A.",United-States-of-America
Albina Community Bank,United-States-of-America
"Alden State Bank (Alden, MI)",United-States-of-America
"Aldrich, Kilbride & Tatone LLC",United-States-of-America
Alexander City Branch,United-States-of-America
Allegheny Valley Bank of Pittsburgh,United-States-of-America
Allegiance Bank Texas,United-States-of-America
"Allegis Group, Inc.",United-States-of-America
Allen Austin,United-States-of-America
Alliance Bank & Trust Company,United-States-of-America
"Alliance Bank (Broomall, PA)",United-States-of-America
"Alliance Bank (Cape Girardeau, MO)",United-States-of-America
"Alliance Bank (Francesville, IN)",United-States-of-America
"Alliance Bank (Lake City, MN)",United-States-of-America
"Alliance Bank (Mondovi, WI)",United-States-of-America
"Alliance Bank (Sulphur Springs, TX)",United-States-of-America
"Alliance Bank (Topeka, KS)",United-States-of-America
Alliance Bank Central Texas,United-States-of-America
"Alliance Banking Company (Winchester, KY)",United-States-of-America
Alliance Benefit Group Financial Services Corporation,United-States-of-America
"Alliance Benefit Group North Central States, Inc.",United-States-of-America
"Alliance Executive Search, LLC",United-States-of-America
"Alliance Fund Services, Inc.",United-States-of-America
Alliant Bank,United-States-of-America
Allied Bancshares Inc.,United-States-of-America
Allied Bank,United-States-of-America
"Allied First Bank, SB",United-States-of-America
"All-Tech Investment Group, Inc.",United-States-of-America
Ally Bank Corp.,United-States-of-America
Alma Bank,United-States-of-America
Alma Exchange Bank & Trust,United-States-of-America
Almena State Bank,United-States-of-America
AloStar Bank of Commerce,United-States-of-America
"Alpha Payroll Services, LLC",United-States-of-America
Alpine Bank,United-States-of-America
Alpine Banks Of Colorado,United-States-of-America
Alpine Capital Bank,United-States-of-America
"ALPS Holdings, Inc.",United-States-of-America
"Alsbridge, Inc.",United-States-of-America
"Alta Via Consulting, LLC",United-States-of-America
Altamaha Bank and Trust Company,United-States-of-America
AltaPacific Bank,United-States-of-America
"Alternative Solutions, Inc.",United-States-of-America
Alterra Bank,United-States-of-America
Alterra Reinsurance Services Inc,United-States-of-America
"Altrust Financial Services, Inc.",United-States-of-America
Altura State Bank,United-States-of-America
"Alvarez & Marsal Business Consulting, LLC",United-States-of-America
Amarillo National Bank,United-States-of-America
Ambler Savings Bank,United-States-of-America
"Amembal & Associates, Inc.",United-States-of-America
Amer. Consolidated Growth,United-States-of-America
"AmerAssist, Inc.",United-States-of-America
"Amerex Brokers, LLC",United-States-of-America
Ameriana Bank,United-States-of-America
"Ameriben/IEC Group, Inc.",United-States-of-America
"American Bancorp, Inc.",United-States-of-America
American Bank,United-States-of-America
American Bank,United-States-of-America
"American Bank & Trust Company, Inc. (Bowling Green, KY)",United-States-of-America
American Bank & Trust of the Cumberlands,United-States-of-America
American Bank & Trust Wisconsin,United-States-of-America
"American Bank & Trust, Inc.",United-States-of-America
"American Bank and Trust Company, National Association (Davenport, IA)",United-States-of-America
American Bank Center,United-States-of-America
American Bank of Commerce,United-States-of-America
American Bank of Oklahoma,United-States-of-America
"American Bank, National Association",United-States-of-America
"American Bankruptcy Institute, Inc.",United-States-of-America
American Capital Holdings Inc.,United-States-of-America
American Chartered Bank,United-States-of-America
American Continental Bank,United-States-of-America
American Eagle Bank,United-States-of-America
American Federal Bank,United-States-of-America
American Federal Savings Bank,United-States-of-America
American First National Bank,United-States-of-America
"American Founders Bank, Inc.",United-States-of-America
American Gateway Bank,United-States-of-America
American Heritage Bank,United-States-of-America
American Heritage National Bank,United-States-of-America
American InfoSource LP,United-States-of-America
American Interstate Bank,United-States-of-America
American Investors Bank & Mortgage,United-States-of-America
American Metro Bank,United-States-of-America
American Momentum Bank,United-States-of-America
American National Bank,United-States-of-America
"American National Bank (Oakland Park, FL)",United-States-of-America
American National Bank Fox Cities,United-States-of-America
American National Bank Of Minnesota,United-States-of-America
American Patriot Bank,United-States-of-America
"American Patriot Financial Group, Inc.",United-States-of-America
American Pride Bank,United-States-of-America
American River Bank,United-States-of-America
American Savings Bank,United-States-of-America
American Savings Bank,United-States-of-America
"American Savings Bank, FSB (Portsmouth, OH)",United-States-of-America
"American Savings, FSB",United-States-of-America
American State Bank,United-States-of-America
American State Bank & Trust Company,United-States-of-America
American State Bank & Trust Company Of Williston,United-States-of-America
American Trust Bank,United-States-of-America
American Trust Bank of East Tennessee,United-States-of-America
"American Water Works Service Company, Inc.",United-States-of-America
Americana Community Bank,United-States-of-America
AmericanWest Bank NA,United-States-of-America
Amerifirst Bank,United-States-of-America
Ameris Bank,United-States-of-America
Ameriserv Financial Bank,United-States-of-America
"AML Partners, LLC",United-States-of-America
"Anchin, Block & Anchin LLP",United-States-of-America
"Anchor Bancorp, Inc.",United-States-of-America
Anchor Bank,United-States-of-America
"Anchor Bank, N.A.",United-States-of-America
Anchor Commercial Bank,United-States-of-America
Andalusia Community Bank,United-States-of-America
Andersen Tax LLC,United-States-of-America
Andover State Bank,United-States-of-America
Andrew Johnson Bank,United-States-of-America
"Andrew Shebay & Company, PLLC",United-States-of-America
"Angelina Savings Bank, SSB",United-States-of-America
Ann Arbor State Bank,United-States-of-America
Anton Collins Mitchell LLP,United-States-of-America
"ANZ Guam, Inc.",United-States-of-America
Aon Hewitt LLC,United-States-of-America
Apple Bank For Savings,United-States-of-America
"Apple Growth Partners, Inc.",United-States-of-America
Applied Analysis,United-States-of-America
Aquesta Bank,United-States-of-America
Arbor Bank,United-States-of-America
"Arbor Point Partners, LLC",United-States-of-America
ArborMed Corporation,United-States-of-America
"Argus Information & Advisory Services, LLC",United-States-of-America
"Arizona Bank & Trust, Inc.",United-States-of-America
Arizona Business Bank,United-States-of-America
Arkansas County Bank,United-States-of-America
ArlenGroup Inc.,United-States-of-America
Armando C. Ibarra CPA,United-States-of-America
"Armed Forces Bank, N.A.",United-States-of-America
Aronson LLC,United-States-of-America
Aroostook County Federal Savings and Loan Association,United-States-of-America
"Arrow Strategies, L.L.C.",United-States-of-America
Arthur State Bank,United-States-of-America
Arundel Federal Savings Bank,United-States-of-America
Arvest Bank,United-States-of-America
"Arvest Bank Group, Inc.",United-States-of-America
ASAP Payroll,United-States-of-America
"ASAP Payroll Service, Inc.",United-States-of-America
"Ascendo Resources, LLC",United-States-of-America
"Ascension Capital Group, Inc.",United-States-of-America
"Ashton State Bank (Ashton, IA)",United-States-of-America
"Asia Bank, National Association",United-States-of-America
"Assay Research, LLC",United-States-of-America
Associated Securities Corp.,United-States-of-America
Associated Third Party Administrators Inc.,United-States-of-America
"AST Fund Solutions, LLC",United-States-of-America
Astra Group Corporation,United-States-of-America
Atalanta/Sosnoff Management Corporation,United-States-of-America
"Atchley & Associates, LLP",United-States-of-America
"Athena Business Solutions, LLC",United-States-of-America
Athens Federal Community Bank,United-States-of-America
"Atherton & Associates, LLP",United-States-of-America
Athol Savings Bank,United-States-of-America
Atlantic Community Bank,United-States-of-America
Atlantic Community Bankers Bank,United-States-of-America
Atlantic National Bank,United-States-of-America
"Atlantic Stewardship Bank, Inc.",United-States-of-America
"Atterro, Inc.",United-States-of-America
"Auburn Savings Bank, FSB",United-States-of-America
AuburnBank,United-States-of-America
AuditWatch Inc.,United-States-of-America
Audubon Savings Bank,United-States-of-America
Audubon State Bank,United-States-of-America
"Austin Bank, Texas National Association",United-States-of-America
Austin County State Bank,United-States-of-America
"Austin, Berrier, Darling, L.L.P.",United-States-of-America
"Auxis, Inc.",United-States-of-America
"Avant Advisory Group, LLC",United-States-of-America
AVB Bank,United-States-of-America
"Avenue Bank (Nashville, TN)",United-States-of-America
"Avicon Group, Inc.",United-States-of-America
Avidia Bank,United-States-of-America
AVL Growth Partners,United-States-of-America
Avondale Consulting,United-States-of-America
Axiom Bank,United-States-of-America
"AXIOM Sales Force Development, LLC",United-States-of-America
Back Office Cooperative,United-States-of-America
Bainbridge Bancshares Inc.,United-States-of-America
Baker Newman & Noyes,United-States-of-America
Baker-Boyer National Bank,United-States-of-America
"Baldwin Family Office, LLC",United-States-of-America
Baldwin Resource Group Inc.,United-States-of-America
Ballinger National Bank,United-States-of-America
Bally Savings Bank,United-States-of-America
Balmer Nelson Van Mersbergen,United-States-of-America
Banamex USA,United-States-of-America
"Banc of California, N.A.",United-States-of-America
"BancCentral, National Association",United-States-of-America
Banco do Brasil Americas,United-States-of-America
"Banco Popular, National Association",United-States-of-America
Bancroft State Bank,United-States-of-America
Bandera Bank,United-States-of-America
Banesco USA Inc,United-States-of-America
Bangor Savings Bank,United-States-of-America
Bank & Trust Company,United-States-of-America
